review,sentiment
yeeey! got it! it's my 2nd time to order here! super bango at ang ganda talaga ng product! will order again! thank you!,3
9/10 maganda pa sa jowa mo solid affordable price maganda legit,3
"sobrang ganda ng item na to,,, order na kayo guys,,, promise tanggal kati",3
thankyou so much seller. sa uulitin gustong gusto ko po yung white eheheh,3
super comfy nya. nagustuhan ng husband ko. thankyou seller,3
"ok sya pantulog..kung panlabas,advice is yong dark color..",3
wala akong masabi sobrang ganda ng kulay at quality,3
well-packaged yung items. maganda yung quality niya at napaka comfy niya. very affordable din siya. thank you seller.,3
thank you po sa seller...bilis lang dumating at maganda po yung tila ng jogging pants nagustohan ko po tlaga..salamat sa rider po.. god bless..,3
maliit sya pero maganda napaka affordable po nya,3
"white color ang order ko, pero brown ang dumating. pero okay lang maganda naman ang quality swak sa budget hehe thankyou seller.",4
wasting of money ambilis ma lowbat ilang segundo lang namamatay wag kayo mag aksaya ng oras dito bumili,1
maganda sya kasya lang sa anak ko kaya 5 star kayo sakin thank you din po kay seller at kay kuyang rider,3
ok what you see is what you get thank you seller mura na maganda pa 2nd order konato thank you,3
thank you seller for the fast shipping! nagustuhan ng mga pinagbigyan . well- packaged,3
secured i likeee itt thank u sm!!,3
"my mom liked it! okay din surface niya, hindi siya madulas like nun previous kong naorder.. mas okay siya if you have the tendecy na mabilis kang maglose ng grip. thank you! will purchase again.",3
just add one size up to your true size mabilis ang deliver dumating agad kinabukasan.,4
"satified ako sa na order ko maganda cya magagmit ko talaga kng mag blackout dito sa amin well recommended talaga tsaka oorder ako ulit next time,,",3
good hello po.tnx po ung payong po maganda like ko po cia.love it ganda nia.my magagamit na ako kc naguulan eh.sana lng tumagal.ng masubukan ung tibay ng payong na to.tnx po.,3
hindi ko na mabilang kung ilan beses ako umorder sa shop na to!!!! super long lasting i swear!!!!!,3
receive items complete ty seller sa uulitinnn. ty seller. much appreciatedrecomended seller godblessssssss po.,3
"thank you seller nkadating nadin kahit matagal na dumating dahil kay bagyong odette ,, items is in good condition kahit na isang pack lang mabuti nalang maayos na dumating at hindi basa . sakto saktong lang sa akin . thanks seller i think i will order again",3
10 i received the parcel perfectly ang bilis po makarating sana madami pa kayong customer and i order this shop again,3
"same lng nmn ung inorder ko color dun sa first purchase ko pero nung dinikit ko na sa wall hindi sya off white literal na white kaya ayun mgkaiba tuloy tignan sa wall. anyway, goods pa din nmn.",4
ok naman yung item. sakto din sa kalan.. sana lang talaga na nakakatipid sya sa gasul lalo na ngaun pamahal ng pamahal ang gasul subra na.. ,4
medyo naiinep ako konte . pero okay namang yung item kaso sinagad ko na sa 38 medyo hapit paden sakin maliit lang yung sizes nya . pero maganda at legit namn sya .. hndi lang para sakin yung sukat nya . thankyou po shoppee and seller,4
thank you so much. kakareceive ko lang ngayon. first time na umorder sa shop na to. sana magtagal yung payong. mukha naman matibay.,3
ang ganda first time ko mag karoon ng sarili hair straightener . nagustuhan ko ng sobra thankyouverymuch kay seller iupdate ako before iship,3
ang cute . 3 times naku umorder .yun lang,3
order ko 15 tapos dating ngayon 16 hahahahha real quick talaga .. thank you po seller maayos naman mga jogger panay tama size ndi ko lang na check ng maigi at inaantok na ako pang gabi kasi sa work anyway thank you!!!,3
"maganda s'ya, mabait pa si kuya na nag dediver thankyou next time ulit.",3
"nakakatuwa sya, may kalaro na yung pusa namin, wish ko lang na magtagal , good job seller, buy again para sa in laws",3
soft ang rubber shoes maganda talaga yung white rubber shoes mejo malaki lang sa baby girl ko.. yung sandals naman rubber sya malaki yung naorder ko para anak ko din n 3 yrs old.. pero ayos naman.. thank you seller.. more buyers to come..,3
why is it look like it is used but ok hahahaha nice qua la na magawa d2 na e ,1
sulit na sulit ang lip balm na toh. mura pero ang ganda... mabilis din dumating. highly recommended.,3
ayus ang ganda. malambot ung plane color. pero ung stripes makati. ok parin naman,3
"ang bilis 2nd order na po. oks nmn mga quality, sana mgtagal, thanks",3
maliit pala siya kahit 36a na siya dapat pla nag 36b nlang kinuha ko pero di bale oorder nlang ulit ako ng ibang size.. thank you kase mabilis naman ung deliver,3
"maganda naman quality nya overall though, goods namn ang product.",3
"the items are complete. shipped out immediately and order ko ng 11.11, 11.13 dumating na. thank youuu. this is so fast. komportable gamitin at soft ang tela.",3
mukha namang matibay well sana nga tumagal sya unang actual site ko pa lang nagustuhan ko oorder ako ulit nito,3
"maganda naman yung product. naka bubble wrap pa. naka package din siya ng ma ayos. sana lang tumagal yung product, though manipis siya pero ok naman din. thank you",3
it’s so niceeeeeee. the quality is really good for its priceeee. ambilis din po ng delivery. i really really like ittttttt!!! i’m so happy with this purchase.,3
"fast charger po talaga siya i have no photos, pinalipas ko muna ng ilang araw bago ako nag rate for this seller.. good job sana all ganito na nagtitinda. maganda talaga performance tong fast charger... god bless!",3
"y naman ganon? hindi nanaman 2l ang dumating! tapos black gray kulay, then pink dumating! nakakainis na! dina ako ulit oorder dito!",1
malakas cya humigop. read a lot of reviews so far ok mga reviews nabasa ko.. will surely recomend it. thank you sa mga reviews,3
"dina na picture nung my order... nagamit na, okay naman daw.. salamat kay seller at kay mamang courier...",3
"good maganda siya, mas nagustuhan ko ng mahawakan ko na ang tela. highly recommended to all other buyers.",3
super good maganda ung product highly recommend at di madaling ma lowbat. nice very nice specially sa price nya worth it.,3
"matibay naman mga pandikit, wag lang lagi babasain thanks seller! its my 2nd time.. maganda gamitin, sakto din sa nails ko, marami kc sizes.. di ko lang gusto ung tip design na isa (r175), mahaba masyado, di bagay sa kuko ko... akala ko magkakasize mga kinuha ko, mahaba pala ung",4
walang binili maayos siya kala namin di gumagana ng una but you have to soak the whole cotton sa water with essential oil that you’re using maangas hundred percent amoy peppermint room namin,4
maganda sya pangalawang order ko na nalate lang rate ko thank you po sa magandang parcel,3
maganda naman sya. halatang low class. perocwhat more can i ask for the price. ok na sya sa price nya. maganda sa paa. mukhang sosyal,3
overall a nice quality product. sana lang tumagal.,3
"solid tong shop na tooo, hindi lang 2nd time na order too . sukii na ako dto kaya wag na kayong mga hanap ng iba , dito na sulit nag bags, slippers, etc. thankyou seller at sa mabait kong delivery riderrr",3
quick delivery 2 days receiced agad after order complete order will order again soon for personal use and for my pet salamat sa seller thanks din sa delivery rider,3
good ok si seller nagsend muna ng picture bago iship ok naman mga products. yung electric fan maliit lng pla talaga super handy at talagang pambata or baby. pero ok nama medyo may amoy lang din ang electric fan sana hindi makaapekto s health.so far all goods naman thanks seller,3
thank you seller..receive the item in good condition and its working..worth it..sana tumagal..ilove it,3
thankyou so much maganda mali lang ako siguro ng selsct ng inches kasi maliit pero thankyou mabilis na ideliver,3
maganda at gumagana naman well package,3
ang gandaa nya kayo naangat sya pag nataaas kamayy ,4
ang gandaaaa salamat shopee and salamat sa rider na kahit ma ulan nag de deliver pa din so any way ang ganda supper love ko kase sa payat ko walang nag kakasya sakin na huk bra kaya eto mga mare maganda manipis lng sya and di sya mainit isuot tas,3
"very good ganda ng sapatos,what you see is what you get,comfy sya sa paa,,ang bait din ni kuya rider,salamat poh",3
good maganda sya.kaso may something color sa design nya. thanks seller,3
sobrang ganda makapal ang tela hnd mainit. salamt seller and kay kuyang rider,3
ganda ng quality! naka ziplock pa each bra. totally worth it. correct colors din natanggap ko. thank you so much seller!,3
ang ganda ng bag good quality,3
10/10 easy to assemble and very comfy.. worth the wait kahit super tagal dumating dahil sa holidays pero super nice.. mabigat siya nung nareceieve ko but kung gagamitin yung bag if super okey and handy naman siya at manageable ang bigat.. so far i so love the productt... must have,3
"nice thank you seller, nakita ko lang to sa kaibigan ko eh dahil maganda sya di bumili na ko.. baka pag nakita din to ng ate ko bumili din sya hahaha",3
good maganda po makapl sulit naman po pagaantay ng ilang araw what u see is what u get order po ulit ako sa sunod salamt seller at ky kuya rider,3
"sealed yung package at gumana naman agad sya. sana magtagal naman, thanks seller",3
"durable naman nag doubt talaga ako nung una kasi baka di sya gumana, pero napakaganda nung product. hindi basag yung sounds tapos nag lalast sya for an hour, and i think tatagal naman yung batt life nya kasi di ko pa sya na d-drain. maliit lang sya tapos pag suot",3
"maganda po , thank you maayos at maingat po ang pag kakabalot.",3
"second time to order this slides. ganda talaga, pwede din isuot pang labas. thank you and god bless to this shop",3
6 hindi ganon kabango. expected for its price. well packaged thank you seller,4
100 thsnk you so much seller napalaganda sobra what you see is what you get talaga.. thank you ng marami .muah god bless,3
"grabe first time ko ma-amaze ng sobra sa lahat ng inorder ko sa shopee. this one was so worth to buy. napakaganda ng quality. parang sa mall binili. ang bilis din ng delivery. oct 10 ko inorder, oct 12 received agad. advice ko lang is mag add kayo ng 1",3
black i really like this boots. correct sizing and sobrang gaan lang. mura pa kaya bet na bet. pang ootd lang sya. not applicable sa daily used. but still thanks seller,3
so much joy for the order of mine pangatlong order kna to at maganda sya nagustuhan ng mga pamangkin ko at mura p masarap at malambot s paa sakto p ang size at design dahil jan five star bigay ko s inyo good job,3
napaka effective ng footmask na nibili ko dito. salamat seller and kuya rider.,3
malakas ung hangin nya tuwang tuwa ung anak ko.and fast ung shipment kakacheck out ko lng kahapon ng madaling araw dumating na today,3
cotton worth the price maganda din kulay niya at parang magtatagal din naman .. overall ok po siya mabilis lng din dumating order ko,3
? 2nd order ko na to. nasira kasi kaagad ung 1 kong binili. mabigat din ung payong siguro dahil 10 ribs sya ok naman for its price. mabilis din ang delivery.,4
"10/10 ang ganda at ang mura, no need bumili ng mamahalin. maganda ang tumbler sakto ang dating kc baunan ng anak ko ito face to face class. thanks. tried nmin iniwan sa loob ng box ng motor sa parking lot maghapon from 8am to 5pm amazing ung yelo nya ang",3
black maayos naman sskto din anh size super affordable din kaua sulit na sulit. mabilis din dumating at nakapack maayos,3
10 thankz shoppee seller very useful ni bebe gamit nia for school,3
thank you shoppee dumating na yung inorder ko. super ganda ng product niyo at satiesfied costumer here salamat po. hindi pa matagal ideliver. yun nga lang same ang kulay pero salamat parin. diko kasi alam kung pano mag select ng ibang kulay pano poba? good quality and good job.,3
