Review #,,Token,BIO Tag (For Explicit Aspects),Aspect Tag (For Explicit Aspects),Final Tag (For Explicit Aspects),"General Aspect, Specific Aspect Category (For Explicit Aspects)",Aspect Tag (For Implicit Aspects),Final Tag (For Implicit Aspects),"General Aspect, Specific Aspect Category (For Implicit Aspects)"
32,oil based kadisappoint lang yung cloud ksi parang iba yung amoy antapang may pag kalalake rin siyang scent which is not the same sa usual na binibili ko then amoy na amoy talaga yung alchohol sa bawat perfume pero i guess its worth the price mura lng naman kaya ok,worth,B,PRI#VOM,B - PRI#VOM,"Price, Value for Money",,,
32,oil based kadisappoint lang yung cloud ksi parang iba yung amoy antapang may pag kalalake rin siyang scent which is not the same sa usual na binibili ko then amoy na amoy talaga yung alchohol sa bawat perfume pero i guess its worth the price mura lng naman kaya ok,the,I,PRI#VOM,I - PRI#VOM,"Price, Value for Money",,,
32,oil based kadisappoint lang yung cloud ksi parang iba yung amoy antapang may pag kalalake rin siyang scent which is not the same sa usual na binibili ko then amoy na amoy talaga yung alchohol sa bawat perfume pero i guess its worth the price mura lng naman kaya ok,price,I,PRI#VOM,I - PRI#VOM,"Price, Value for Money",,,
32,oil based kadisappoint lang yung cloud ksi parang iba yung amoy antapang may pag kalalake rin siyang scent which is not the same sa usual na binibili ko then amoy na amoy talaga yung alchohol sa bawat perfume pero i guess its worth the price mura lng naman kaya ok,mura,B,PRI#AFF,B - PRI#AFF,"Price, Affordability",,,
32,oil based kadisappoint lang yung cloud ksi parang iba yung amoy antapang may pag kalalake rin siyang scent which is not the same sa usual na binibili ko then amoy na amoy talaga yung alchohol sa bawat perfume pero i guess its worth the price mura lng naman kaya ok,lng,I,PRI#AFF,I - PRI#AFF,"Price, Affordability",,,
32,oil based kadisappoint lang yung cloud ksi parang iba yung amoy antapang may pag kalalake rin siyang scent which is not the same sa usual na binibili ko then amoy na amoy talaga yung alchohol sa bawat perfume pero i guess its worth the price mura lng naman kaya ok,naman,O,,O - ,,,,
32,oil based kadisappoint lang yung cloud ksi parang iba yung amoy antapang may pag kalalake rin siyang scent which is not the same sa usual na binibili ko then amoy na amoy talaga yung alchohol sa bawat perfume pero i guess its worth the price mura lng naman kaya ok,kaya,O,,O - ,,,,
32,oil based kadisappoint lang yung cloud ksi parang iba yung amoy antapang may pag kalalake rin siyang scent which is not the same sa usual na binibili ko then amoy na amoy talaga yung alchohol sa bawat perfume pero i guess its worth the price mura lng naman kaya ok,ok,O,,O - ,,,,
33,late dumating ung parcel and sira ung producthnd gmaganaon lng tpos wla na,late,B,DEL#TIME,B - DEL#TIME,"Delivery, Timeliness",,,
33,late dumating ung parcel and sira ung producthnd gmaganaon lng tpos wla na,dumating,I,DEL#TIME,I - DEL#TIME,"Delivery, Timeliness",,,
33,late dumating ung parcel and sira ung producthnd gmaganaon lng tpos wla na,ung,I,DEL#TIME,I - DEL#TIME,"Delivery, Timeliness",,,
33,late dumating ung parcel and sira ung producthnd gmaganaon lng tpos wla na,parcel,I,DEL#TIME,I - DEL#TIME,"Delivery, Timeliness",,,
33,late dumating ung parcel and sira ung producthnd gmaganaon lng tpos wla na,and,O,,O - ,,,,
33,late dumating ung parcel and sira ung producthnd gmaganaon lng tpos wla na,sira,B,PRO#FUNC,B - PRO#FUNC,"Product, Functionality",,,
33,late dumating ung parcel and sira ung producthnd gmaganaon lng tpos wla na,ung,I,PRO#FUNC,I - PRO#FUNC,"Product, Functionality",,,
33,late dumating ung parcel and sira ung producthnd gmaganaon lng tpos wla na,producthnd,I,PRO#FUNC,I - PRO#FUNC,"Product, Functionality",,,
33,late dumating ung parcel and sira ung producthnd gmaganaon lng tpos wla na,gmaganaon,I,PRO#FUNC,I - PRO#FUNC,"Product, Functionality",,,
33,late dumating ung parcel and sira ung producthnd gmaganaon lng tpos wla na,lng,I,PRO#FUNC,I - PRO#FUNC,"Product, Functionality",,,
33,late dumating ung parcel and sira ung producthnd gmaganaon lng tpos wla na,tpos,I,PRO#FUNC,I - PRO#FUNC,"Product, Functionality",,,
33,late dumating ung parcel and sira ung producthnd gmaganaon lng tpos wla na,wla,I,PRO#FUNC,I - PRO#FUNC,"Product, Functionality",,,
33,late dumating ung parcel and sira ung producthnd gmaganaon lng tpos wla na,na,I,PRO#FUNC,I - PRO#FUNC,"Product, Functionality",,,
34,i dont think nsa 10meters ito lukot pa,i,B,PRO#SIZE,B - PRO#SIZE,"Product, Size / Measurement",,,
34,i dont think nsa 10meters ito lukot pa,dont,I,PRO#SIZE,I - PRO#SIZE,"Product, Size / Measurement",,,
34,i dont think nsa 10meters ito lukot pa,think,I,PRO#SIZE,I - PRO#SIZE,"Product, Size / Measurement",,,
34,i dont think nsa 10meters ito lukot pa,nsa,I,PRO#SIZE,I - PRO#SIZE,"Product, Size / Measurement",,,
34,i dont think nsa 10meters ito lukot pa,10meters,I,PRO#SIZE,I - PRO#SIZE,"Product, Size / Measurement",,,
34,i dont think nsa 10meters ito lukot pa,ito,I,PRO#SIZE,I - PRO#SIZE,"Product, Size / Measurement",,,
34,i dont think nsa 10meters ito lukot pa,lukot,O,,O - ,,PRO#COND,PRO#COND,"Product, Condition"
34,i dont think nsa 10meters ito lukot pa,pa,O,,O - ,,PRO#COND,PRO#COND,"Product, Condition"
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,hindi,O,,O - ,,PRO#SENS,PRO#SENS,"Product, Sensory"
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,ko,O,,O - ,,PRO#SENS,PRO#SENS,"Product, Sensory"
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,nagustuhan,O,,O - ,,PRO#SENS,PRO#SENS,"Product, Sensory"
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,yung,O,,O - ,,PRO#SENS,PRO#SENS,"Product, Sensory"
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,amoy,O,,O - ,,PRO#SENS,PRO#SENS,"Product, Sensory"
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,i,O,,O - ,,,,
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,already,O,,O - ,,,,
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,received,O,,O - ,,,,
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,my,O,,O - ,,,,
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,parcel,O,,O - ,,,,
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,pero,O,,O - ,,,,
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,nung,O,,O - ,,,,
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,pag,O,,O - ,,DEL#COND,DEL#COND,"Delivery, Condition"
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,ka,O,,O - ,,DEL#COND,DEL#COND,"Delivery, Condition"
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,open,O,,O - ,,DEL#COND,DEL#COND,"Delivery, Condition"
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,ko,O,,O - ,,DEL#COND,DEL#COND,"Delivery, Condition"
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,may,O,,O - ,,DEL#COND,DEL#COND,"Delivery, Condition"
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,leak,O,,O - ,,DEL#COND,DEL#COND,"Delivery, Condition"
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,and,O,,O - ,,,,
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,hindi,O,,O - ,,PRO#SENS,PRO#SENS,"Product, Sensory"
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,ko,O,,O - ,,PRO#SENS,PRO#SENS,"Product, Sensory"
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,nagustuhan,O,,O - ,,PRO#SENS,PRO#SENS,"Product, Sensory"
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,yung,O,,O - ,,PRO#SENS,PRO#SENS,"Product, Sensory"
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,amoy,O,,O - ,,PRO#SENS,PRO#SENS,"Product, Sensory"
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,nakakasuka,O,,O - ,,PRO#SENS,PRO#SENS,"Product, Sensory"
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,yung,O,,O - ,,PRO#SENS,PRO#SENS,"Product, Sensory"
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,amoy,O,,O - ,,PRO#SENS,PRO#SENS,"Product, Sensory"
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,this,O,,O - ,,,,
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,is,O,,O - ,,,,
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,my,O,,O - ,,,,
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,first,O,,O - ,,,,
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,time,O,,O - ,,,,
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,to,O,,O - ,,,,
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,buy,O,,O - ,,,,
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,a,O,,O - ,,,,
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,product,O,,O - ,,,,
35,hindi ko nagustuhan yung amoy i already received my parcel pero nung pag ka open ko may leak and hindi ko nagustuhan yung amoy nakakasuka yung amoy this is my first time to buy a product in this shop and i expect too much nakakadismaya,in,O,,O - ,,,,
